date,predicted,actual,signal,position,strategy_return,buy_hold_return,strategy_equity,buy_hold_equity
2026-06-23 16:00:00-04:00,9.048421e-05,-0.0001453267261303411,BUY,1,-0.0001453267261303411,-0.0001453267261303411,0.9998546838332868,0.9998546838332868
2026-06-23 18:00:00-04:00,8.963587e-05,-0.0018908164230353134,BUY,1,-0.0018908164230353134,-0.0018908164230353134,0.9979659283840784,0.9979659283840784
2026-06-23 19:00:00-04:00,8.708283e-05,-0.0011168268156048476,BUY,1,-0.0011168268156048476,-0.0011168268156048476,0.996851995425083,0.996851995425083
2026-06-23 20:00:00-04:00,8.251393e-05,-0.00046162873661950943,BUY,1,-0.00046162873661950943,-0.00046162873661950943,0.9963919260966198,0.9963919260966198
2026-06-23 21:00:00-04:00,7.868576e-05,-0.0019948907305835342,BUY,1,-0.0019948907305835342,-0.0019948907305835342,0.9944062143766995,0.9944062143766995
2026-06-23 22:00:00-04:00,7.247427e-05,-0.006890837305715774,BUY,1,-0.006890837305715774,-0.006890837305715774,0.9875774778150456,0.9875774778150456
2026-06-23 23:00:00-04:00,6.693619e-05,0.00039220748344222017,BUY,1,0.00039220748344222017,0.00039220748344222017,0.9879648890601522,0.9879648890601522
2026-06-24 00:00:00-04:00,6.1711675e-05,0.00017160598351041926,BUY,1,0.00017160598351041926,0.00017160598351041926,0.9881344442945434,0.9881344442945434
2026-06-24 01:00:00-04:00,5.330414e-05,0.0030585926682135463,BUY,1,0.0030585926682135463,0.0030585926682135463,0.9911613717704254,0.9911613717704254
2026-06-24 02:00:00-04:00,4.4466804e-05,0.00263506427634341,BUY,1,0.00263506427634341,0.00263506427634341,0.9937765898138454,0.9937765898138454
2026-06-24 03:00:00-04:00,3.7109807e-05,-0.0030260663186042554,BUY,1,-0.0030260663186042554,-0.0030260663186042554,0.9907739014056415,0.9907739014056415
2026-06-24 04:00:00-04:00,3.2951324e-05,0.0004398516387467785,BUY,1,0.0004398516387467785,0.0004398516387467785,0.9912097907861038,0.9912097907861038
2026-06-24 05:00:00-04:00,3.1513864e-05,-0.002813423064713033,BUY,1,-0.002813423064713033,-0.002813423064713033,0.9884250175082926,0.9884250175082926
2026-06-24 06:00:00-04:00,3.2989636e-05,-0.002330117164257467,BUY,1,-0.002330117164257467,-0.002330117164257467,0.9861245526266224,0.9861245526266224
2026-06-24 07:00:00-04:00,3.8161746e-05,-0.0022371339073376764,BUY,1,-0.0022371339073376764,-0.0022371339073376764,0.9839209257763095,0.9839209257763095
2026-06-24 08:00:00-04:00,4.8309594e-05,-0.014676967034763889,BUY,1,-0.014676967034763889,-0.014676967034763889,0.9695854090744686,0.9695854090744686
2026-06-24 09:00:00-04:00,6.362552e-05,0.012632140814346497,BUY,1,0.012632140814346497,0.012632140814346497,0.9819110341083885,0.9819110341083885
2026-06-24 10:00:00-04:00,8.3284394e-05,-0.007401091396793952,BUY,1,-0.007401091396793952,-0.007401091396793952,0.97467064723395,0.97467064723395
2026-06-24 11:00:00-04:00,0.00010378967,-0.0013673940846482078,BUY,1,-0.0013673940846482078,-0.0013673940846482078,0.9733387991445621,0.9733387991445621
2026-06-24 12:00:00-04:00,0.00011412076,0.0009697752543848339,BUY,1,0.0009697752543848339,0.0009697752543848339,0.9742831768691664,0.9742831768691664
2026-06-24 13:00:00-04:00,0.00011864875,-0.008386175469851088,BUY,1,-0.008386175469851088,-0.008386175469851088,0.9661468312858025,0.9661468312858025
2026-06-24 14:00:00-04:00,0.00011881767,0.002078156126906349,BUY,1,0.002078156126906349,0.002078156126906349,0.9681567229537236,0.9681567229537236
2026-06-24 15:00:00-04:00,0.000118234784,0.001699314338072994,BUY,1,0.001699314338072994,0.001699314338072994,0.9698033242048615,0.9698033242048615
2026-06-24 16:00:00-04:00,0.00011591042,0.00286736767337898,BUY,1,0.00286736767337898,0.00286736767337898,0.9725880974826727,0.9725880974826727
2026-06-24 18:00:00-04:00,0.000109401866,-0.0010960846090812659,BUY,1,-0.0010960846090812659,-0.0010960846090812659,0.9715226426590331,0.9715226426590331
2026-06-24 19:00:00-04:00,9.73392e-05,0.003632501563203672,BUY,1,0.003632501563203672,0.003632501563203672,0.9750581175987341,0.9750581175987341
2026-06-24 20:00:00-04:00,8.137275e-05,-0.004804661647347216,BUY,1,-0.004804661647347216,-0.004804661647347216,0.970384529752037,0.970384529752037
2026-06-24 21:00:00-04:00,6.323254e-05,-0.0037752648517818082,BUY,1,-0.0037752648517818082,-0.0037752648517818082,0.966727977713301,0.966727977713301
2026-06-24 22:00:00-04:00,4.4989873e-05,0.0016268509211814842,BUY,1,0.0016268509211814842,0.0016268509211814842,0.9683019800007594,0.9683019800007594
2026-06-24 23:00:00-04:00,2.5510017e-05,0.0034202456036346624,BUY,1,0.0034202456036346624,0.0034202456036346624,0.9716194806903904,0.9716194806903904
2026-06-25 00:00:00-04:00,6.6203647e-06,-0.00014951110899344433,BUY,1,-0.00014951110899344433,-0.00014951110899344433,0.9714742236433545,0.9714742236433545
2026-06-25 01:00:00-04:00,-9.558993e-06,-0.0025457250340684577,AVOID,0,-0.0,-0.0025457250340684577,0.9714742236433545,0.9690042626469704
2026-06-25 02:00:00-04:00,-2.0340507e-05,-0.0022266239963848362,AVOID,0,-0.0,-0.0022266239963848362,0.9714742236433545,0.9668490548123361
2026-06-25 03:00:00-04:00,-2.6054542e-05,0.002701296981418218,AVOID,0,0.0,0.002701296981418218,0.9714742236433545,0.9694643319754334
2026-06-25 04:00:00-04:00,-2.6884089e-05,0.00034960850483976,AVOID,0,0.0,0.00034960850483976,0.9714742236433545,0.9698033242048613
2026-06-25 05:00:00-04:00,-2.378293e-05,-0.0003746113542511692,AVOID,0,-0.0,-0.0003746113542511692,0.9714742236433545,0.9694400929077555
2026-06-25 06:00:00-04:00,-1.4642137e-05,-0.0009746223744005085,AVOID,0,-0.0,-0.0009746223744005085,0.9714742236433545,0.9684957151831513
2026-06-25 07:00:00-04:00,4.91229e-07,-0.001050670819179395,BUY,1,-0.001050670819179395,-0.001050670819179395,0.9704540600468955,0.9674786793751904
2026-06-25 08:00:00-04:00,2.0306117e-05,0.008200931447509448,BUY,1,0.008200931447509448,0.008200931447509448,0.9784454107375661,0.9754455288438405
2026-06-25 09:00:00-04:00,4.207171e-05,-0.0026597953055389877,BUY,1,-0.0026597953055389877,-0.0026597953055389877,0.9758464041723156,0.9728544907484211
2026-06-25 10:00:00-04:00,6.331029e-05,0.0025108706765517414,BUY,1,0.0025108706765517414,0.0025108706765517414,0.9782997069674969,0.9753002717968045
2026-06-25 11:00:00-04:00,8.7709355e-05,0.007396331100526918,BUY,1,0.007396331100526918,0.007396331100526918,0.9855623609033406,0.982540658671243
2026-06-25 12:00:00-04:00,0.000108730244,-0.0033327192483841965,BUY,1,-0.0033327192483841965,-0.0033327192483841965,0.9822832255066197,0.9792715769972906
2026-06-25 13:00:00-04:00,0.00012777814,0.0015319494012542118,BUY,1,0.0015319494012542118,0.0015319494012542118,0.9837891869396299,0.9807729212013927
2026-06-25 14:00:00-04:00,0.00014598844,4.93670038099676e-05,BUY,1,4.93670038099676e-05,4.93670038099676e-05,0.9838377548629864,0.9808213402170713
2026-06-25 15:00:00-04:00,0.00015903707,-0.002174940226484646,BUY,1,-0.002174940226484646,-0.002174940226484646,0.9817002918233559,0.9786904305697924
2026-06-25 16:00:00-04:00,0.00016459377,0.0,BUY,1,0.0,0.0,0.9817002918233559,0.9786904305697924
2026-06-25 18:00:00-04:00,0.00016168127,-4.953490351133531e-05,BUY,1,-4.953490351133531e-05,-4.953490351133531e-05,0.9816516645985057,0.9786419524344365
2026-06-25 19:00:00-04:00,0.00014990098,-0.0027751520301151243,BUY,1,-0.0027751520301151243,-0.0027751520301151243,0.9789312085741175,0.9759298372399817
2026-06-25 20:00:00-04:00,0.0001312496,0.0012151183607892369,BUY,1,0.0012151183607892369,0.0012151183607892369,0.9801214488545644,0.9771164282823339
2026-06-25 21:00:00-04:00,0.00010803867,0.00019819221660703735,BUY,1,0.00019819221660703735,0.00019819221660703735,0.9803157205479898,0.9773101043450484
2026-06-25 22:00:00-04:00,8.278512e-05,-0.007436063736947729,BUY,1,-0.007436063736947729,-0.007436063736947729,0.9730530666121462,0.97006971747061
2026-06-25 23:00:00-04:00,5.792492e-05,0.00314037032575138,BUY,1,0.00314037032575138,0.00314037032575138,0.9761136167030164,0.9731208840141697
2026-06-26 00:00:00-04:00,3.7871112e-05,0.0020384204295417004,BUY,1,0.0020384204295417004,0.0020384204295417004,0.9781053759725779,0.9751065366144128
2026-06-26 01:00:00-04:00,1.9019437e-05,-0.0008944342599404032,BUY,1,-0.0008944342599404032,-0.0008944342599404032,0.9772309161461882,0.974234757853488
2026-06-26 02:00:00-04:00,5.6474164e-06,0.005947678191941879,BUY,1,0.005947678191941879,0.005947678191941879,0.9830604901848031,0.9800464586071811
2026-06-26 03:00:00-04:00,-4.370617e-06,-0.00019769913146456525,AVOID,0,-0.0,-0.00019769913146456525,0.9830604901848031,0.9798527234247891
